0	0.04
1	0.42
10	0.82
100	0.61
1000	0.62
1001	0.49
1002	0.58
1003	0.67
1004	0.36
1005	0.41
1006	0.54
1007	1.00
1008	0.49
1009	0.44
101	0.83
1010	0.69
1011	0.41
1012	0.49
1013	0.38
1014	0.52
1015	0.28
1016	0.66
1017	0.23
1018	0.73
1019	0.75
102	1.00
1020	0.23
1021	0.60
1022	0.26
1023	0.27
1024	0.56
1025	0.63
1026	0.33
1027	0.58
1028	0.72
1029	0.52
103	0.55
1030	0.58
1031	0.29
1032	1.00
1033	0.62
1034	0.70
1035	0.30
1036	0.78
1037	0.49
1038	0.43
1039	0.34
104	0.61
1040	0.51
1041	0.45
1042	0.79
1043	0.50
1044	1.00
1045	0.48
1046	0.00
1047	0.31
1048	0.51
1049	0.56
105	0.67
1050	0.62
1051	0.53
1052	0.47
1053	0.54
1054	0.92
1055	0.32
1056	0.50
1057	0.51
1058	0.74
1059	0.49
106	0.43
1060	0.38
1061	0.44
1062	0.66
1063	0.49
1064	0.68
1065	0.90
1066	0.60
1067	0.00
1068	0.80
1069	0.49
107	0.05
1070	0.42
1071	0.45
1072	1.00
1073	0.69
1074	0.64
1075	0.48
1076	0.48
1077	0.38
1078	0.80
1079	0.40
108	0.79
1080	0.35
1081	0.66
1082	0.61
1083	0.60
1084	0.52
1085	0.51
1086	0.53
1087	0.85
1088	0.53
1089	0.59
109	0.53
1090	0.47
1091	0.61
1092	0.69
1093	0.60
1094	0.57
1095	0.55
1096	0.48
1097	0.59
1098	0.48
1099	0.48
11	0.00
110	1.00
1100	0.54
1101	0.63
1102	0.53
1103	0.54
1104	0.47
1105	0.59
1106	0.38
1107	0.48
1108	0.46
1109	0.64
111	0.56
1110	0.54
1111	0.75
1112	0.36
1113	1.00
1114	0.55
1115	0.79
1116	0.34
1117	0.97
1118	0.61
1119	0.60
112	1.00
1120	0.51
1121	0.72
1122	0.59
1123	0.50
1124	0.70
1125	0.51
1126	0.86
1127	0.35
1128	0.21
1129	0.64
113	0.54
1130	0.57
1131	0.51
1132	0.50
1133	0.67
1134	0.91
1135	0.59
1136	0.35
1137	1.00
1138	0.58
1139	0.69
114	0.00
1140	0.81
1141	0.63
1142	0.23
1143	1.00
1144	0.49
1145	0.64
1146	0.53
1147	0.47
1148	0.53
1149	0.42
115	0.53
1150	0.60
1151	0.57
1152	0.20
1153	0.42
1154	0.62
1155	0.55
1156	0.29
1157	0.39
1158	0.52
1159	0.55
116	0.66
1160	0.20
1161	0.53
1162	0.72
1163	0.60
1164	0.27
1165	0.56
1166	0.56
1167	0.62
1168	0.73
1169	0.53
117	0.47
1170	0.55
1171	0.50
1172	0.40
1173	0.42
1174	0.56
1175	1.00
1176	0.67
1177	0.43
1178	0.67
1179	0.42
118	0.54
1180	0.69
1181	0.44
1182	0.57
1183	0.67
1184	0.41
1185	0.63
1186	0.71
1187	0.31
1188	0.34
1189	0.62
119	0.29
1190	0.66
1191	0.60
1192	0.49
1193	0.73
1194	0.37
1195	0.70
1196	0.70
1197	0.62
1198	0.50
1199	0.50
12	0.00
120	0.50
1200	0.62
1201	0.62
1202	0.51
1203	0.36
1204	0.64
1205	0.54
1206	0.62
1207	0.52
1208	0.65
1209	0.63
121	0.47
1210	0.29
1211	0.29
1212	0.31
1213	0.69
1214	0.47
1215	0.40
1216	0.86
1217	0.66
1218	0.74
1219	0.65
122	0.39
1220	0.62
1221	0.53
1222	0.69
1223	0.58
1224	0.57
1225	0.59
1226	0.54
1227	0.52
1228	0.44
1229	0.59
123	0.69
1230	0.47
1231	0.47
1232	0.81
1233	0.82
1234	0.44
1235	0.60
1236	0.73
1237	0.60
1238	0.64
1239	0.48
124	0.50
1240	1.00
1241	0.76
1242	0.56
1243	0.18
1244	0.80
1245	0.67
1246	0.51
1247	1.00
1248	0.65
1249	0.74
125	0.67
1250	0.54
1251	0.61
1252	0.53
1253	0.41
1254	0.56
1255	0.43
1256	0.79
1257	0.65
1258	0.75
1259	0.45
126	0.76
1260	0.96
1261	1.00
1262	0.90
1263	0.43
1264	0.43
1265	0.41
1266	0.38
1267	0.54
1268	0.27
1269	0.80
127	0.73
1270	0.34
1271	0.44
1272	0.64
1273	0.87
1274	0.59
1275	0.39
1276	0.51
1277	0.60
1278	0.53
1279	0.24
128	0.60
1280	0.59
1281	0.63
1282	0.60
1283	0.80
1284	0.55
1285	0.40
1286	0.66
1287	0.89
1288	0.54
1289	0.47
129	0.90
1290	0.42
1291	0.45
1292	0.37
1293	0.27
1294	0.59
1295	0.60
1296	0.65
1297	0.73
1298	0.43
1299	0.60
13	0.65
130	0.36
1300	0.65
1301	0.57
1302	0.60
1303	0.43
1304	0.60
1305	0.58
1306	0.78
1307	0.89
1308	0.60
1309	0.63
131	1.00
1310	0.54
1311	0.60
1312	0.44
1313	0.50
1314	0.61
1315	0.41
1316	0.26
1317	0.72
1318	0.50
1319	0.00
132	0.40
1320	0.46
1321	0.63
1322	0.73
1323	0.60
1324	0.51
1325	0.58
1326	0.70
1327	0.55
1328	0.52
1329	0.34
133	0.59
1330	0.42
1331	0.43
1332	0.40
1333	0.84
1334	0.61
1335	0.52
1336	0.47
1337	0.33
1338	0.85
1339	1.00
134	0.71
1340	0.53
1341	1.00
1342	0.59
1343	0.37
1344	0.73
1345	0.22
1346	0.48
1347	0.66
1348	0.38
1349	0.49
135	1.00
1350	0.89
1351	0.48
1352	0.54
1353	0.56
1354	0.71
1355	0.65
1356	0.50
1357	0.59
1358	0.81
1359	0.68
136	0.32
1360	0.51
1361	0.40
1362	0.67
1363	0.57
1364	0.57
1365	0.83
1366	0.29
1367	0.53
1368	0.37
1369	0.83
137	0.53
1370	0.52
1371	0.58
1372	0.82
1373	0.40
1374	0.47
1375	0.47
1376	0.65
1377	0.97
1378	0.46
1379	0.54
138	1.00
1380	0.74
1381	0.39
1382	0.35
1383	0.60
1384	0.54
1385	0.63
1386	0.35
1387	0.53
1388	0.72
1389	0.56
139	0.97
1390	0.95
1391	0.63
1392	0.72
1393	0.38
1394	0.28
1395	0.37
1396	0.31
1397	0.49
1398	0.76
1399	0.64
14	0.74
140	0.89
1400	0.60
1401	0.63
1402	0.69
1403	0.52
1404	0.54
1405	0.57
1406	0.69
1407	0.59
1408	0.62
1409	0.63
141	0.56
1410	0.63
1411	0.42
1412	0.58
1413	0.59
1414	0.66
1415	0.70
1416	0.58
1417	0.48
1418	0.69
1419	0.69
142	0.53
1420	0.53
1421	0.57
1422	0.65
1423	0.57
1424	0.49
1425	0.58
1426	0.48
1427	0.42
1428	0.43
1429	0.63
143	0.61
1430	0.49
1431	0.42
1432	0.72
1433	0.61
1434	0.52
1435	0.63
1436	0.69
1437	0.61
1438	0.59
1439	0.65
144	0.70
1440	0.61
1441	0.61
1442	0.47
1443	0.48
1444	0.61
1445	0.60
1446	0.63
1447	0.69
1448	0.57
1449	0.61
145	1.00
1450	0.64
1451	0.54
1452	0.60
1453	0.43
1454	0.62
1455	0.51
1456	0.66
1457	0.44
1458	0.55
1459	0.58
146	0.47
1460	0.62
1461	0.53
1462	0.54
1463	0.75
1464	0.62
1465	0.66
1466	0.45
1467	0.61
1468	0.53
1469	0.70
147	0.93
1470	0.74
1471	0.65
1472	0.62
1473	0.64
1474	0.52
1475	0.64
1476	0.66
1477	0.64
1478	0.57
1479	0.68
148	0.42
1480	0.61
1481	0.67
1482	0.62
1483	0.55
1484	0.71
1485	0.60
1486	0.57
1487	0.54
1488	0.70
1489	0.63
149	0.78
1490	0.36
1491	0.67
1492	0.51
1493	0.69
1494	0.73
1495	0.56
1496	0.61
1497	0.63
1498	0.66
1499	0.76
15	0.00
150	0.56
1500	0.63
1501	0.73
1502	0.70
1503	0.64
1504	0.77
1505	0.77
1506	1.00
1507	1.00
1508	0.53
1509	0.60
151	0.90
1510	0.52
1511	0.80
1512	0.81
1513	1.00
1514	0.93
1515	0.93
1516	1.00
1517	0.93
1518	0.72
1519	0.90
152	0.70
1520	0.40
1521	0.77
1522	0.64
1523	0.48
1524	0.67
1525	0.77
1526	0.00
1527	0.54
1528	0.53
1529	0.63
153	1.00
1530	0.55
1531	0.73
1532	0.47
1533	0.59
1534	0.46
1535	0.47
1536	0.70
1537	0.43
1538	0.38
1539	0.50
154	1.00
1540	0.93
1541	1.00
1542	0.53
1543	1.00
1544	0.95
1545	0.94
1546	0.82
1547	0.67
1548	0.83
1549	0.89
155	0.67
1550	0.67
1551	0.68
1552	0.56
1553	0.80
1554	0.53
1555	0.65
1556	0.53
1557	0.42
1558	0.61
1559	0.32
156	0.53
1560	0.66
1561	0.49
1562	1.00
1563	0.52
1564	0.67
1565	0.49
1566	0.47
1567	0.67
1568	0.53
1569	0.52
157	0.67
1570	0.63
1571	0.68
1572	0.67
1573	0.33
1574	0.68
1575	0.53
1576	0.58
1577	0.59
1578	0.50
1579	0.36
158	0.36
1580	0.47
1581	0.23
1582	0.50
1583	0.81
1584	0.56
1585	0.56
1586	0.84
1587	0.57
1588	0.50
1589	0.48
159	0.63
1590	0.78
1591	0.56
1592	0.60
1593	0.51
1594	0.38
1595	0.49
1596	0.52
1597	0.66
1598	0.67
1599	1.00
16	0.67
160	1.00
1600	0.47
1601	0.52
1602	0.68
1603	0.00
1604	1.00
1605	0.58
1606	0.64
1607	0.70
1608	0.49
1609	0.50
161	0.55
1610	1.00
1611	0.32
1612	0.52
1613	0.68
1614	0.45
1615	0.82
1616	0.41
1617	0.59
1618	0.68
1619	0.40
162	0.86
1620	0.43
1621	0.94
1622	1.00
1623	1.00
1624	0.53
1625	0.67
1626	0.67
1627	0.40
1628	0.52
1629	0.71
163	0.53
1630	0.70
1631	0.57
1632	0.61
1633	0.48
1634	0.52
1635	0.61
1636	1.00
1637	0.83
1638	0.62
1639	0.67
164	0.67
1640	0.70
1641	0.62
1642	0.85
1643	0.53
1644	0.49
1645	0.75
1646	0.61
1647	0.51
1648	0.39
1649	0.47
165	0.60
1650	1.00
1651	0.37
1652	0.78
1653	0.52
1654	0.31
1655	0.90
1656	0.50
1657	0.50
1658	0.46
1659	0.86
166	0.67
1660	0.43
1661	0.75
1662	0.67
1663	0.42
1664	0.49
1665	0.46
1666	0.73
1667	0.67
1668	0.66
1669	0.57
167	0.90
1670	0.63
1671	0.76
1672	0.59
1673	0.58
1674	0.51
1675	0.65
1676	0.65
1677	0.86
1678	0.67
1679	0.39
168	0.69
1680	0.36
1681	0.53
1682	0.68
1683	0.68
1684	0.81
1685	0.66
1686	0.32
1687	0.57
1688	0.58
1689	0.50
169	0.44
1690	0.46
1691	0.49
1692	0.53
1693	0.52
1694	0.58
1695	0.45
1696	0.00
1697	0.79
1698	0.83
1699	0.36
17	0.73
170	0.47
1700	0.78
1701	0.48
1702	0.45
1703	0.49
1704	0.56
1705	0.51
1706	0.54
1707	0.48
1708	0.70
1709	0.66
171	0.22
1710	0.43
1711	0.44
1712	0.68
1713	0.50
1714	1.00
1715	1.00
1716	0.63
1717	1.00
1718	0.74
1719	0.62
172	0.46
1720	0.60
1721	0.79
1722	0.67
1723	0.70
1724	0.91
1725	0.47
1726	0.71
1727	0.68
1728	0.56
1729	1.00
173	0.24
1730	0.90
1731	1.00
1732	1.00
1733	0.82
1734	0.54
1735	0.64
1736	0.35
1737	0.42
1738	0.60
1739	0.50
174	0.83
1740	0.57
1741	0.86
1742	0.98
1743	0.95
1744	0.90
1745	0.45
1746	1.00
1747	0.98
1748	0.87
1749	0.59
175	0.43
1750	0.00
1751	0.74
1752	0.63
1753	0.45
1754	0.36
1755	0.99
1756	0.75
1757	0.83
1758	0.91
1759	0.88
176	0.73
1760	0.00
1761	0.80
1762	0.76
1763	0.00
1764	0.00
1765	0.82
1766	0.70
1767	0.00
1768	0.87
1769	0.47
177	0.76
1770	0.58
1771	0.53
1772	0.65
1773	0.86
1774	0.63
1775	0.74
1776	0.00
1777	0.68
1778	0.79
1779	0.90
178	0.46
1780	0.92
1781	0.75
1782	0.90
1783	0.76
1784	0.89
1785	0.63
1786	0.00
1787	0.55
1788	0.92
1789	1.00
179	0.67
1790	0.88
1791	0.58
1792	0.81
1793	1.00
1794	0.89
1795	0.56
1796	0.49
1797	0.80
1798	0.62
1799	0.90
18	0.00
180	0.76
1800	0.90
1801	1.00
1802	0.88
1803	0.89
1804	0.72
1805	0.74
1806	0.92
1807	1.00
1808	0.00
1809	0.93
181	0.87
1810	0.90
1811	0.89
1812	0.00
1813	0.90
1814	0.65
1815	0.86
1816	0.88
1817	0.58
1818	0.73
1819	0.76
182	0.67
1820	1.00
1821	0.03
1822	0.26
1823	0.56
1824	0.68
1825	0.20
1826	0.71
1827	0.09
1828	0.47
1829	0.83
183	1.00
1830	0.44
1831	0.12
1832	0.54
1833	0.45
1834	0.86
1835	0.86
1836	0.53
1837	0.00
1838	0.73
1839	0.46
184	0.63
1840	0.51
1841	0.64
1842	0.42
1843	0.13
1844	1.00
1845	0.81
1846	0.59
1847	0.82
1848	0.41
1849	0.60
185	0.54
1850	0.33
1851	0.94
1852	0.62
1853	0.51
1854	0.72
1855	0.75
1856	0.71
1857	0.50
1858	0.32
1859	0.62
186	0.50
1860	0.93
1861	0.59
1862	1.00
1863	0.50
1864	0.40
1865	0.50
1866	0.80
1867	0.71
1868	0.73
1869	0.48
187	0.86
1870	0.89
1871	0.62
1872	0.54
1873	0.45
1874	0.73
1875	0.62
1876	0.80
1877	0.60
1878	0.54
1879	0.43
188	0.46
1880	0.80
1881	0.42
1882	0.71
1883	0.61
1884	0.49
1885	0.43
1886	0.60
1887	0.44
1888	1.00
1889	1.00
189	0.95
1890	0.41
1891	0.69
1892	0.35
1893	0.53
1894	1.00
1895	1.00
1896	0.74
1897	0.66
1898	0.62
1899	0.60
19	0.28
190	0.50
1900	0.60
1901	0.69
1902	0.50
1903	0.62
1904	0.62
1905	0.71
1906	0.75
1907	0.87
1908	0.60
1909	0.58
191	1.00
1910	0.74
1911	0.59
1912	0.71
1913	0.41
1914	0.60
1915	0.35
1916	0.44
1917	0.68
1918	0.58
1919	0.48
192	0.40
1920	1.00
1921	0.67
1922	0.55
1923	0.66
1924	0.67
1925	0.58
1926	0.44
1927	0.38
1928	0.64
1929	0.51
193	0.70
1930	1.00
1931	0.56
1932	0.52
1933	0.67
1934	0.56
1935	0.83
1936	0.86
1937	0.64
1938	0.59
1939	0.79
194	0.82
1940	0.54
1941	0.67
1942	0.50
1943	0.48
1944	0.45
1945	0.53
1946	0.00
1947	1.00
1948	0.34
1949	0.51
195	1.00
1950	0.37
1951	0.50
1952	0.72
1953	0.86
1954	0.73
1955	0.65
1956	0.83
1957	0.79
1958	0.53
1959	0.63
196	0.72
1960	0.54
1961	0.67
1962	0.56
1963	0.44
1964	0.52
1965	0.44
1966	0.75
1967	0.42
1968	0.45
1969	0.43
197	0.74
1970	0.60
1971	0.64
1972	0.48
1973	0.33
1974	0.51
1975	0.44
1976	0.61
1977	0.83
1978	0.36
1979	0.61
198	0.47
1980	0.64
1981	0.55
1982	0.59
1983	0.75
1984	0.57
1985	0.62
1986	1.00
1987	0.57
1988	0.72
1989	0.84
199	0.47
1990	0.56
1991	0.60
1992	0.70
1993	0.49
1994	0.45
1995	0.36
1996	1.00
1997	1.00
1998	0.56
1999	1.00
2	0.89
20	0.69
200	0.43
2000	1.00
2001	0.32
2002	0.81
2003	0.42
2004	1.00
2005	1.00
2006	0.00
2007	0.89
2008	0.45
2009	0.89
201	1.00
2010	0.80
2011	1.00
2012	0.70
2013	0.82
2014	1.00
2015	0.90
2016	0.71
2017	0.67
2018	0.95
2019	1.00
202	0.67
2020	0.95
2021	0.00
2022	0.89
2023	1.00
2024	0.93
2025	0.73
2026	0.82
2027	0.76
2028	0.96
2029	0.00
203	0.43
2030	0.83
2031	0.67
2032	0.96
2033	1.00
2034	1.00
2035	0.71
2036	0.00
2037	0.00
2038	0.83
2039	0.83
204	0.59
2040	0.80
2041	0.47
2042	0.39
2043	0.48
2044	0.47
2045	0.46
2046	0.50
2047	0.53
2048	0.71
2049	0.45
205	1.00
2050	0.50
2051	0.33
2052	0.71
2053	0.40
2054	0.40
2055	0.35
2056	0.57
2057	0.30
2058	0.44
2059	0.41
206	0.50
2060	0.81
2061	0.49
2062	0.59
2063	0.35
2064	0.55
2065	0.33
2066	0.27
2067	0.35
2068	0.23
2069	0.62
207	1.00
2070	0.53
2071	0.49
2072	0.24
2073	0.18
2074	0.46
2075	0.18
2076	0.43
2077	0.52
2078	0.43
2079	0.48
208	0.86
2080	0.47
2081	0.32
2082	0.58
2083	0.51
2084	0.65
2085	0.69
2086	0.51
2087	0.37
2088	0.18
2089	0.45
209	0.00
2090	0.38
2091	0.55
2092	0.75
2093	0.55
2094	0.26
2095	0.31
2096	0.28
2097	0.43
2098	0.53
2099	0.48
21	0.35
210	0.00
2100	0.45
2101	0.37
2102	0.36
2103	0.28
2104	0.36
2105	0.35
2106	0.42
2107	0.31
2108	0.42
2109	0.45
211	0.60
2110	0.20
2111	0.32
2112	0.42
2113	0.38
2114	0.46
2115	0.20
2116	0.67
2117	0.24
2118	0.28
2119	0.74
212	0.70
2120	0.54
2121	0.41
2122	0.33
2123	0.44
2124	0.31
2125	0.64
2126	0.37
2127	0.71
2128	0.54
2129	0.70
213	0.30
2130	0.31
2131	0.60
2132	0.61
2133	0.56
2134	0.63
2135	0.56
2136	0.70
2137	0.72
2138	0.61
2139	0.66
214	0.57
2140	0.76
2141	0.66
2142	0.71
2143	0.72
2144	0.60
2145	0.59
2146	0.53
2147	0.68
2148	0.82
2149	0.79
215	0.00
2150	0.48
2151	0.66
2152	0.49
2153	0.68
2154	0.40
2155	0.68
2156	0.61
2157	0.66
2158	0.62
2159	0.61
216	1.00
2160	0.78
2161	0.91
2162	0.48
2163	0.55
2164	0.51
2165	0.64
2166	0.57
2167	0.70
2168	0.61
2169	0.64
217	0.82
2170	0.58
2171	0.64
2172	0.57
2173	0.44
2174	0.36
2175	0.16
2176	0.31
2177	0.22
2178	0.18
2179	0.37
218	1.00
2180	0.54
2181	0.67
2182	0.22
2183	0.45
2184	0.43
2185	0.30
2186	0.32
2187	0.24
2188	0.38
2189	0.74
219	0.73
2190	0.27
2191	0.72
2192	0.68
2193	0.70
2194	0.57
2195	0.50
2196	0.81
2197	0.61
2198	0.80
2199	0.51
22	0.47
220	1.00
2200	0.73
2201	0.55
2202	0.64
2203	0.66
2204	0.77
2205	0.75
2206	0.61
2207	0.48
2208	0.64
2209	0.66
221	0.86
2210	0.68
2211	0.70
2212	0.58
2213	0.76
2214	0.50
2215	0.74
2216	0.54
2217	0.55
2218	0.63
2219	0.43
222	0.75
2220	0.60
2221	0.79
2222	0.53
2223	0.86
2224	0.55
2225	0.76
2226	0.63
2227	0.71
2228	0.70
2229	0.51
223	0.72
2230	0.56
2231	0.94
2232	0.62
2233	0.61
2234	0.32
2235	0.28
2236	0.52
2237	0.33
2238	0.60
2239	0.22
224	0.52
2240	0.36
2241	0.36
2242	0.36
2243	0.47
2244	0.41
2245	0.51
2246	0.55
2247	0.27
2248	0.63
2249	0.32
225	0.84
2250	0.24
2251	0.54
2252	0.80
2253	1.00
2254	0.59
2255	0.65
2256	0.63
2257	0.42
2258	0.56
2259	0.47
226	0.81
2260	0.61
2261	0.56
2262	0.59
2263	0.43
2264	0.71
2265	0.55
2266	0.46
2267	0.76
2268	0.36
2269	0.57
227	0.54
2270	0.23
2271	1.00
2272	0.80
2273	0.51
2274	0.82
2275	0.40
2276	0.52
2277	0.62
2278	0.94
2279	0.21
228	1.00
2280	0.82
2281	0.33
2282	0.86
2283	0.68
2284	0.48
2285	0.65
2286	0.41
2287	0.53
2288	0.35
2289	0.51
229	0.53
2290	0.49
2291	0.67
2292	0.30
2293	0.30
2294	0.76
2295	0.33
2296	0.42
2297	0.46
2298	1.00
2299	1.00
23	0.17
230	0.28
2300	0.45
2301	0.60
2302	0.42
2303	0.51
2304	0.47
2305	0.20
2306	0.65
2307	0.96
2308	0.67
2309	0.23
231	0.45
2310	1.00
2311	0.41
2312	0.40
2313	0.37
2314	0.47
2315	0.41
2316	0.49
2317	0.59
2318	0.44
2319	0.79
232	0.62
2320	0.58
2321	0.35
2322	0.56
2323	0.58
2324	0.32
2325	0.56
2326	0.41
2327	0.56
2328	0.64
2329	0.55
233	1.00
2330	0.35
2331	0.26
2332	0.58
2333	0.32
2334	0.46
2335	0.80
2336	0.55
2337	1.00
2338	0.31
2339	0.53
234	1.00
2340	0.84
2341	0.65
2342	0.18
2343	0.53
2344	0.93
2345	0.73
2346	0.56
2347	0.43
2348	0.78
2349	0.29
235	0.80
2350	0.40
2351	0.50
2352	0.37
2353	0.27
2354	0.35
2355	0.45
2356	0.28
2357	1.00
2358	0.44
2359	0.47
236	0.41
2360	0.29
2361	1.00
2362	0.44
2363	0.77
2364	0.28
2365	0.55
2366	0.66
2367	0.67
2368	0.96
2369	0.56
237	0.86
2370	0.80
2371	0.69
2372	0.25
2373	0.47
2374	0.46
2375	0.46
2376	0.40
2377	1.00
2378	0.50
2379	0.52
238	0.72
2380	0.48
2381	0.19
2382	0.68
2383	0.84
2384	1.00
2385	0.22
2386	0.28
2387	0.54
2388	0.59
2389	0.64
239	0.42
2390	1.00
2391	0.30
2392	0.60
2393	0.55
2394	0.68
2395	0.64
2396	0.51
2397	0.30
2398	0.49
2399	0.81
24	0.90
240	0.67
2400	0.57
2401	0.26
2402	0.62
2403	0.40
2404	0.43
2405	0.25
2406	0.00
2407	0.59
2408	0.29
2409	0.47
241	1.00
2410	0.68
2411	0.29
2412	0.23
2413	0.55
2414	0.68
2415	0.49
2416	0.84
2417	0.66
2418	0.38
2419	1.00
242	0.60
2420	0.34
2421	1.00
2422	0.33
2423	0.39
2424	1.00
2425	0.67
2426	0.56
2427	0.35
2428	0.53
2429	0.35
243	0.64
2430	0.59
2431	0.51
2432	0.30
2433	0.36
2434	0.33
2435	0.62
2436	0.50
2437	0.54
2438	0.48
2439	0.51
244	1.00
2440	0.48
2441	0.38
2442	0.93
2443	0.57
2444	0.30
2445	0.29
2446	0.47
2447	0.78
2448	0.55
2449	0.62
245	0.70
2450	0.64
2451	0.45
2452	0.61
2453	0.43
2454	0.42
2455	0.53
2456	0.55
2457	0.63
2458	0.89
2459	0.93
246	0.59
2460	0.87
2461	0.38
2462	1.00
2463	0.29
2464	0.57
2465	0.54
2466	0.69
2467	0.83
2468	0.52
2469	0.58
247	0.67
2470	0.65
2471	0.66
2472	0.57
2473	0.32
2474	0.42
2475	0.57
2476	0.72
2477	0.75
2478	0.57
2479	0.54
248	0.50
2480	0.26
2481	1.00
2482	0.21
2483	0.50
2484	0.54
2485	0.73
2486	0.49
2487	0.47
2488	0.61
2489	0.96
249	0.63
2490	0.44
2491	0.43
2492	0.66
2493	0.43
2494	0.71
2495	0.44
2496	0.51
2497	0.64
2498	0.60
2499	0.49
25	0.29
250	0.80
2500	0.51
2501	0.43
2502	0.54
2503	0.30
2504	0.74
2505	0.62
2506	0.46
2507	0.33
2508	0.22
2509	0.67
251	0.78
2510	0.65
2511	0.51
2512	0.36
2513	0.48
2514	0.41
2515	0.25
2516	0.88
2517	0.52
2518	0.36
2519	0.67
252	0.40
2520	0.35
2521	0.48
2522	0.61
2523	0.54
2524	0.81
2525	0.86
2526	0.52
2527	0.62
2528	0.67
2529	0.71
253	0.67
2530	0.44
2531	1.00
2532	0.54
2533	0.95
2534	0.60
2535	0.41
2536	0.71
2537	0.51
2538	0.60
2539	0.51
254	0.90
2540	0.50
2541	0.69
2542	0.68
2543	0.47
2544	0.55
2545	0.48
2546	0.36
2547	0.27
2548	0.57
2549	0.67
255	1.00
2550	0.48
2551	0.25
2552	0.60
2553	1.00
2554	0.47
2555	0.95
2556	0.34
2557	0.37
2558	0.76
2559	0.68
256	1.00
2560	0.59
2561	0.31
2562	0.42
2563	0.34
2564	0.42
2565	0.75
2566	0.59
2567	0.60
2568	0.33
2569	0.47
257	0.50
2570	0.45
2571	0.25
2572	0.56
2573	0.60
2574	0.79
2575	0.00
2576	0.65
2577	0.54
2578	0.50
2579	0.46
258	0.49
2580	1.00
2581	0.37
2582	0.80
2583	0.73
2584	0.58
2585	0.45
2586	0.32
2587	0.73
2588	0.50
2589	0.44
259	0.68
2590	0.74
2591	0.42
2592	0.59
2593	0.47
2594	0.37
2595	0.46
2596	0.84
2597	0.50
2598	0.93
2599	0.53
26	0.41
260	0.39
2600	0.93
